ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,rejected,anomaly,anomaly_score
1445370191.260565,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51967,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370193.261489,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51968,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370195.262805,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51969,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370197.263627,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51970,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370199.314826,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51971,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370189.701123,COo2Pg3eSSrfZFkVA9,192.168.89.2,1388,8.8.8.8,53,udp,35106,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370201.315619,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51972,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370203.317082,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51973,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370205.317774,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51974,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370207.319008,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51975,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370209.319931,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51976,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370199.699219,CPMc0D1epjaW5ermGf,192.168.89.2,20881,8.8.8.8,53,udp,55249,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370211.321182,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51977,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370213.322103,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51978,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370215.323271,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51979,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370217.324256,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51980,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370219.376316,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51981,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370209.697348,CyiciP2c6FDLVGZyrg,192.168.89.2,62354,8.8.8.8,53,udp,9435,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370221.377425,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51982,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370223.378478,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51983,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370225.379543,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51984,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370227.380631,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51985,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370229.381725,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51986,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370219.695506,CbWxI91ZU5HpyQJNbj,192.168.89.2,43185,8.8.8.8,53,udp,55631,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370231.382815,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51987,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370233.383854,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51988,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370235.384943,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51989,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370237.386108,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51990,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370239.456079,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51991,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370229.693609,CZzJWv3kB5hykLKy8a,192.168.89.2,64603,8.8.8.8,53,udp,6025,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370241.457349,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51992,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370243.458279,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51993,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370245.459495,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51994,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370247.460398,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51995,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370249.461659,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51996,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370239.691728,Cmv0XP1bLw39dmH763,192.168.89.2,51978,8.8.8.8,53,udp,3374,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370251.462569,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51997,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370253.463828,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51998,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370255.464706,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,51999,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370257.465962,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52000,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370259.517869,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52001,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370249.689866,CMLHDc2BbuGpvXiw6h,192.168.89.2,51761,8.8.8.8,53,udp,13978,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370261.519352,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52002,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370263.520026,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52003,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370265.521095,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52004,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370267.522183,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52005,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370269.523267,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52006,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370259.688037,CqxS3w2tTKjZPHjtf1,192.168.89.2,48637,8.8.8.8,53,udp,52417,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370271.524354,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52007,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370273.525417,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52008,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370275.5266,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52009,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370277.52756,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52010,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370279.577802,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52011,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370269.686119,C3z0Vxkzyqebvucgi,192.168.89.2,52346,8.8.8.8,53,udp,6140,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370281.578898,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52012,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370283.579997,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52013,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370285.581051,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52014,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370287.582117,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52015,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370289.58321,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52016,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370279.684237,CxvqX54vokl61GhNi4,192.168.89.2,48959,8.8.8.8,53,udp,19607,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370291.584296,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52017,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370293.585492,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52018,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370295.586596,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52019,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370297.587515,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52020,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370299.659785,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52021,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370289.682377,CMSP7s4JMohe6D96a,192.168.89.2,44083,8.8.8.8,53,udp,63295,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370301.660544,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52022,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370303.661753,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52023,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370305.662652,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52024,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370307.663909,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52025,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370309.664823,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52026,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370299.680523,CievS431thwU32Y6F1,192.168.89.2,44221,8.8.8.8,53,udp,32705,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370311.666087,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52027,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370313.666961,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52028,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370315.668222,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52029,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370317.669119,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52030,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370309.678629,CqUcB12vwdujUwPktg,192.168.89.2,53810,8.8.8.8,53,udp,9682,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370319.71936,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52031,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370321.72045,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52032,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370323.721556,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52033,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370325.722601,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52034,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370327.723667,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52035,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370319.677139,CBkSVz43zgbdDJsYm2,192.168.89.2,63791,8.8.8.8,53,udp,54649,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370329.72476,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52036,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370331.725838,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52037,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370333.727032,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52038,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370335.727991,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52039,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370337.729083,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52040,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370329.674894,CJii682ksdixHW7wIh,192.168.89.2,61909,8.8.8.8,53,udp,62906,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370339.779967,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52041,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370341.781059,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52042,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370343.782165,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52043,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370345.783217,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52044,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370347.784281,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52045,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370339.673037,CiyBAz1GR5YVivdYyk,192.168.89.2,24833,8.8.8.8,53,udp,54000,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370349.785539,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52046,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370351.786466,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52047,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370353.78773,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52048,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370355.788596,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52049,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370357.789849,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52050,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370349.671145,CekruY2AkE69YDXrMa,192.168.89.2,55973,8.8.8.8,53,udp,18440,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370359.860909,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52051,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370361.862374,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52052,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370363.863934,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52053,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370365.865162,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52054,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370346.651151,CxVdu53eczGdxXPbC6,192.168.89.2,2057,8.8.8.8,53,udp,2,ntp1.dlink.com,1,C_INTERNET,1,A,,,False,False,True,False,0,False,True,0.17029339216167982
1445370356.649602,CxVdu53eczGdxXPbC6,192.168.89.2,2057,8.8.8.8,53,udp,4,ntp1.dlink.com,1,C_INTERNET,1,A,,,False,False,True,False,0,False,True,0.17029339216167982
1445370351.65053,CxVdu53eczGdxXPbC6,192.168.89.2,2057,8.8.8.8,53,udp,3,ntp1.dlink.com,1,C_INTERNET,1,A,,,False,False,True,False,0,False,True,0.17029339216167982
1445370367.866086,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52055,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370359.669282,CO4ozC15oHMMMU0TM5,192.168.89.2,44626,8.8.8.8,53,udp,47597,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370369.867336,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52056,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370371.868366,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52057,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370373.869499,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52058,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370375.870398,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52059,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370377.871466,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52060,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370369.667819,CwDLcd1mUYoAdDQf3j,192.168.89.2,20244,8.8.8.8,53,udp,38274,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370379.922703,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52061,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370381.923812,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52062,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370383.924859,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52063,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370385.925924,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52064,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370387.927011,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52065,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370379.66553,CTogOx3S4qw9bgE0ub,192.168.89.2,48065,8.8.8.8,53,udp,27222,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370389.928093,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52066,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370391.929183,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52067,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370393.930243,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52068,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370395.931341,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52069,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370397.932395,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52070,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370389.664027,Cv9NSs2IglC2t1gT3,192.168.89.2,59786,8.8.8.8,53,udp,7470,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445370399.982314,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52071,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370401.98341,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52072,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445370403.984872,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,52073,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
